id,graph_Da,graph_Db,graph_Dc,graph_Dd,graph_De
1819,0.1012,0.1984,0.0784,-0.1288,-0.0047
1820,0.0602,-0.0438,0.0857,0.0698,0.1601
1821,0,0,0,0,0
1822,-0.0023,0.1112,-0.0963,0.0819,-0.0812
1823,0.0578,0.1445,0.0485,-0.1576,-0.0185
1824,0.0014,0.0499,-0.0984,0.0872,-0.0077
1825,0,0,0,0,0
1826,0,0,0,0,0
1827,0,0,0,0,0
1828,0,0,0,0,0
1829,0,0,0,0,0
1830,0.153,0.1119,-0.0255,-0.089,0.1873
1831,0.0884,-0.156,0.0314,-0.1474,0.0986
1832,0.1088,-0.1303,0.0288,-0.1403,-0.1964
1833,0.1394,-0.147,-0.1917,0.0109,-0.1251
1834,-0.032,0.0927,-0.0559,-0.1563,-0.2791
1835,-0.0748,-0.1603,-0.1555,0.138,-0.1741
1836,-0.2082,0.0375,0.2834,0.072,-0.0886
1837,0.1629,-0.0859,-0.0242,0.0122,-0.0276
1838,0.0822,0.0055,0.2084,0.0701,-0.3033
1839,0.184,0.0003,0.1814,-0.0652,-0.095
1840,-0.1003,0.0089,0.0363,0.1646,0.1465
1841,0.1155,-0.1438,-0.0948,0.052,0.1916
1842,0,0,0,0,0
1843,-0.0261,0.1447,-0.1809,-0.0559,-0.2057
1844,0.1001,-0.0561,0.0189,-0.2176,0.0979
1845,-0.0251,-0.0583,0.1533,-0.1435,0.0018
1846,-0.0798,-0.1221,0.1069,0.0257,0.03
1847,0.0433,0.0838,-0.0437,0.0517,0.0374
1848,0.1424,0.122,0.1546,0.0093,0.1102
1849,-0.0335,-0.1676,0.0667,-0.008,-0.0098
1850,0.08,-0.0017,0.0995,-0.0782,0.0788
1851,-0.0529,0.0661,0.1319,0.1418,0.0988
1852,-0.1073,-0.001,0.0809,0.0512,-0.1361
1853,-0.031,-0.117,0.0531,-0.0708,-0.1673
1854,-0.0008,-0.148,0.0769,0.0246,-0.0277
1855,-0.1764,-0.1691,0.0872,-0.2088,-0.1359
1856,0.0978,-0.0088,-0.0908,-0.0427,-0.0072
1857,-0.1268,0.087,0.1635,-0.2993,-0.0902
1858,0.1728,-0.1036,-0.0358,0.057,0.0845
1859,-0.1642,0.0576,0.0342,-0.2146,-0.0645
1860,-0.2023,-0.1712,0.0699,0.1921,0.0258
1861,0.0512,-0.0169,0.1303,0.1604,0.0906
1862,0.032,0.0358,-0.0519,0.2234,0.2496
1863,-0.1507,0.1656,-0.1344,-0.2089,-0.009
1864,-0.1441,-0.041,-0.1134,0.1396,0.1067
1865,-0.088,0.2447,0.184,0.0419,-0.064
1866,-0.2202,0.1773,0.1642,0.0034,-0.3277
1867,0.1476,-0.0167,-0.0466,-0.0467,-0.085
1868,0.1245,0.1897,0.3162,-0.0649,0.2062
1869,-0.1281,0.1919,0.0565,-0.1322,-0.0234
1870,-0.2365,-0.0967,0.1464,0.1905,-0.2267
1871,0.1183,-0.059,0.0728,-0.12,-0.2222
1872,0.1525,0.0148,0.0338,-0.1067,0.1018
1873,0.238,-0.1236,-0.1211,0.0433,0.0486
1874,0.0968,0.0196,-0.0484,0.0108,0.1033
1875,-0.1335,0.033,0.0886,-0.119,-0.1271
1876,0.1675,-0.0343,0.0097,0.0023,0.0742
1877,-0.1739,-0.0694,-0.0109,0.0286,0.1201
1878,-0.0906,-0.2006,0.0222,-0.0649,0.051
1879,0.1379,-0.1196,0.0747,0.1186,-0.0801
1880,0.0744,0.1506,0.119,-0.2669,0.112
1881,0.167,-0.1295,0.0783,-0.0424,-0.0087
1882,-0.1435,-0.1192,-0.2297,-0.0521,0.1614
1883,0.1024,0.1652,-0.0065,-0.0978,0.1105
1884,-0.0625,0.0552,-0.0531,-0.2525,0.0397
1885,0.0614,-0.1816,-0.0951,0.0261,0.0481
1886,0.1055,-0.1363,0.1194,0.1317,-0.0134
1887,-0.12,0.0619,-0.008,-0.0654,-0.0328
1888,-0.0069,0.0297,0.0656,-0.0907,-0.1749
1889,0.0673,0.1364,0.0044,-0.0004,-0.0136
1890,-0.0588,-0.2239,-0.0208,-0.1431,-0.014
1891,-0.0065,0.2944,-0.0362,0.0453,-0.0043
1892,0.2005,0.208,-0.0102,-0.1657,-0.0981
1893,-0.0382,-0.0033,0.0145,0.2032,-0.0672
1894,0.0758,-0.0066,0.2467,-0.0784,0.1994
1895,0.2704,0.0388,-0.0609,-0.0535,0.0127
1896,-0.0651,0.091,-0.0242,0.0689,0.0531
1897,-0.1994,-0.1358,0.1382,0.1075,-0.0414
1898,-0.1607,0.1554,-0.0106,0.034,-0.1315
1899,-0.0541,-0.0577,-0.0328,0.1463,-0.1875
1900,-0.0459,0.1002,0.0293,-0.1679,0.1285
1901,0.1285,-0.0071,-0.0369,0.0057,0.118
1902,-0.1761,-0.0642,-0.0663,0.2244,0.0834
1903,0.053,0.2079,-0.0006,-0.1097,0.0497
1904,0.0866,0.113,-0.1066,0.0101,-0.0867
1905,0.0071,-0.2576,-0.0366,-0.0056,-0.0222
1906,-0.0697,-0.2093,0.0849,-0.1214,-0.1788
1907,0.2055,0.3053,0.2565,0.1804,0.3433
1908,-0.02,-0.0979,-0.115,-0.0063,-0.0443
1909,-0.0803,0.0357,0.0693,0.0257,-0.2226
1910,0.1995,-0.1067,-0.0766,-0.1118,-0.0639
1911,-0.112,0.0502,0.0227,-0.1006,-0.086
1912,-0.0352,0.002,-0.0974,0.0614,0.1696
1913,0.0617,0.1468,-0.0262,0.1915,-0.1054
1914,-0.0742,-0.0252,-0.1477,0.1409,-0.0274
1915,0.1537,-0.2357,-0.0566,-0.1355,-0.1939
1916,0.0836,0.1594,0.0798,0.0475,-0.1975
1917,-0.0775,0.2489,-0.0483,0.0087,0.0307
1918,0.0645,0.2306,0.0909,-0.0643,0.0937
1919,0.0821,-0.0658,-0.0061,-0.0328,0.1501
1920,-0.0572,-0.2918,-0.1646,0.0488,-0.0691
1921,-0.0877,0.1303,-0.2123,0.0538,-0.1488
1922,-0.0151,0.1215,0.1911,0.2816,0.0558
1923,0.2603,0.1567,-0.2519,0.176,0.2401
1924,0.0918,0.0823,0.1481,-0.1389,-0.0813
1925,0.0054,-0.2593,-0.0642,-0.1058,-0.0738
1926,0.0828,-0.0696,0.1346,-0.0359,-0.0637
1927,0.0668,0.0608,-0.0702,0.1209,-0.2258
1928,-0.0128,-0.0092,0.339,-0.152,-0.0238
1929,0.1823,-0.1328,-0.2393,0.0033,0.2428
1930,-0.0795,-0.1989,0.0983,-0.0703,-0.0136
1931,0,0,0,0,0
1932,0.1222,-0.029,-0.1263,0.1169,0.3812
1933,-0.0255,0.0844,0.0073,0.1068,0.0389
1934,-0.0425,-0.0411,-0.0123,-0.1674,-0.1261
1935,0.0419,0.001,-0.0146,-0.1494,0.0761
1936,0.0696,0.1,0.1574,0.1416,0.175
1937,-0.155,-0.1771,0.0015,-0.2051,0.1684
1938,0.0212,-0.1191,0.009,-0.0861,-0.0383
1939,-0.151,0.0557,0.1029,0.0214,-0.0579
1940,0.0485,0.0434,0.1779,0.1401,0.0229
1941,-0.1567,-0.0091,-0.0568,-0.0245,-0.0794
1942,-0.0573,0.2514,-0.0047,0.0235,0.1896
1943,0.0568,0.131,-0.0128,-0.0922,-0.0414
1944,0.1591,-0.0659,-0.1809,0.0288,-0.0436
1945,-0.0901,-0.0485,-0.1695,0.0634,0.091
1946,-0.0439,-0.0323,-0.0419,-0.1431,-0.0145
1947,0.0383,-0.1302,0.0518,0.0496,0.2062
1948,0.0653,0.035,0.1483,-0.0079,0.0705
1949,0.0267,0.0306,0.222,-0.0082,0.0829
1950,-0.0887,-0.1296,-0.1745,-0.0901,0.1761
1951,0.1605,-0.3525,0.1663,0.066,0.2355
1952,0.117,0.0925,-0.0229,-0.0821,-0.0686
1953,-0.1155,-0.1067,0.1759,-0.194,-0.1414
1954,0.23,-0.092,-0.0185,0.1033,-0.1425
1955,-0.2015,0.073,-0.0793,0.0914,-0.0863
1956,-0.2751,-0.1724,-0.1466,-0.0182,-0.1433
1957,-0.3122,0.0009,-0.2338,0.2609,-0.0075
1958,0.0618,-0.0628,-0.0211,0.2058,-0.1589
1959,-0.169,-0.0578,-0.0755,-0.123,-0.1353
1960,-0.2404,-0.0047,-0.2545,-0.0471,0.0185
1961,0,0,0,0,0
1962,0.2694,0.1153,-0.2279,-0.0086,-0.0112
1963,-0.2058,0.0367,0.0668,-0.0189,-0.049
1964,-0.1997,-0.0912,-0.0743,0.1265,-0.12
1965,0.0924,-0.08,-0.0341,-0.0647,0.1264
1966,0,0,0,0,0
1967,-0.0532,-0.0111,-0.137,-0.3489,-0.1927
1968,0.2019,-0.1612,0.1964,0.1618,0.0655
1969,0.0947,-0.2474,-0.1066,-0.1766,0.0952
1970,-0.1016,-0.1486,0.0911,0.0137,0.0378
1971,0,0,0,0,0
1972,0.0695,-0.0966,0.3534,-0.0573,-0.1407
1973,0.0158,-0.077,0.0746,-0.1355,0.375
1974,-0.0842,-0.0062,0.0689,0.0595,-0.3014
1975,-0.1621,0.1268,-0.0973,0.1647,0.0847
1976,0.1682,0.0389,0.1075,-0.028,0.0824
1977,0.097,-0.1871,-0.0894,-0.0306,-0.0819
1978,0,0,0,0,0
1979,-0.1309,-0.21,-0.0659,-0.0434,0.0175
1980,0.1436,0.3096,-0.0059,-0.1075,0.0162
1981,0.1906,0.1091,-0.1779,0.1481,-0.0476
1982,-0.0846,-0.0396,-0.0399,-0.0859,-0.1745
1983,0.0554,0.0816,0.0275,-0.0058,-0.1573
1984,0.0046,0.1761,-0.024,-0.0827,0.0971
1985,0,0,0,0,0
1986,0,0,0,0,0
1987,-0.0615,-0.1807,-0.0101,-0.0179,-0.1381
1988,0,0,0,0,0
1989,0.29,0.0031,-0.0931,0.0259,-0.0984
1990,-0.0409,0.114,-0.0418,-0.1629,0.0678
1991,-0.1059,-0.1188,0.1595,-0.2888,-0.0955
1992,0,0,0,0,0
1993,-0.1922,0.09,0.1727,-0.0877,0.1772
1994,0.008,-0.1583,0.1557,0.1493,-0.1646
1995,0.1346,0.0404,0.1266,-0.1487,0.0513
1996,-0.0619,-0.0068,-0.0677,0.163,-0.0104
1997,-0.024,0.0564,-0.0346,-0.194,0.1569
1998,0.0289,-0.2204,0.0441,0.1143,0.0646
1999,0.0678,-0.0888,0.1178,-0.0516,-0.1496
2000,0.169,0.1257,0.0623,0.1586,-0.1059
2001,0.0832,-0.1005,-0.1172,-0.0607,0.0718
2002,-0.0973,-0.0275,0.2273,-0.1684,0.0026
2003,-0.0722,-0.0522,-0.2151,-0.096,0.0908
2004,0.0866,0.1309,-0.1627,0.0727,-0.0778
2005,-0.0573,-0.1576,0.1213,0.1324,-0.0588
2006,-0.3721,0.0228,-0.0097,0.2008,0.2931
2007,0.3161,0.0095,0.1646,-0.1285,-0.2116
2008,-0.1122,-0.0278,-0.1586,-0.0201,-0.042
2009,-0.0456,0.0876,0.1247,0.0898,-0.1441
2010,-0.1676,-0.0978,-0.1324,-0.2025,-0.1294
2011,0.0728,-0.1659,-0.1677,-0.1784,-0.0971
2012,0.1604,0.0108,-0.1297,-0.119,0.1342
2013,-0.1345,0.1689,-0.1072,-0.015,-0.0125
2014,-0.0462,0.0276,0.0276,0.1531,-0.1182
2015,0.0172,-0.0624,-0.2435,0.0911,-0.0491
2016,0,0,0,0,0
2017,-0.0842,0.1378,0.0305,0.1182,-0.07
2018,-0.1389,0.0977,0.0199,0.0467,-0.1097
2019,-0.2023,-0.2264,0.0851,-0.0865,0.079
2020,0.127,0.1119,-0.1843,0.0989,-0.1384
2021,0.1453,-0.0746,-0.1213,-0.0694,-0.2033
2022,-0.1811,-0.1073,0.0871,0.2008,-0.2119
2023,-0.2394,0.1254,-0.1309,-0.1447,0.0201
2024,0,0,0,0,0
2025,0.0712,-0.1638,-0.0622,-0.0409,0.0462
2026,0,0,0,0,0
2027,0,0,0,0,0
2028,0.195,-0.2468,0.0039,0.051,0.1574
2029,-0.0534,-0.042,0.1189,0.1307,-0.0886
2030,0,0,0,0,0
2031,0.1147,-0.0312,0.0121,0.2755,-0.076
2032,0.0833,0.1395,-0.0141,-0.0387,0.0236
2033,0.0498,-0.108,-0.2079,0.2722,-0.0545
2034,-0.2861,-0.022,0.028,-0.0556,0.2287
2035,-0.0791,-0.1207,0.0201,0.1259,0.0138
2036,0.1615,-0.0518,-0.0422,0.0829,-0.0665
2037,0.1867,0.2899,-0.0919,-0.1385,0.0768
2038,-0.0009,-0.0279,-0.0515,-0.094,0.2924
2039,0.1148,-0.2341,0.012,-0.1215,0.0227
2040,-0.1049,-0.1268,0.2647,-0.0688,-0.2407
2041,0.0556,-0.1255,-0.1387,0.1676,-0.011
2042,-0.2019,-0.149,-0.0867,0.1035,-0.1872
2043,-0.0199,0.2472,-0.071,0.0988,0.1299
2044,0.115,-0.0146,-0.0973,-0.1379,0.1298
2045,-0.0214,-0.1808,-0.192,0.2585,0.0626
2046,-0.04,-0.2503,0.0191,0.0602,-0.1822
2047,-0.2518,-0.3958,0.0769,0.0749,-0.2104
2048,0.1781,-0.046,0.2623,-0.1048,0.0106
2049,0.0482,-0.2234,0.1059,0.1643,0.1646
2050,0,0,0,0,0
2051,-0.2112,0.1734,-0.1506,0.2424,0.2413
2052,0.1987,0.1012,0.101,-0.1607,-0.0474
2053,0.0541,-0.107,0.0544,0.1169,-0.0885
2054,0.1937,0.0319,0.026,-0.1515,0.0236
2055,-0.1723,0.1681,0.1714,-0.1239,-0.1577
2056,0.0807,0.0594,0.1025,-0.0646,0.022
2057,0.0601,0.009,0.0817,0.1368,-0.0306
2058,0.0781,-0.0032,-0.166,-0.0313,0.0746
2059,-0.0819,-0.1206,-0.0434,0.2012,-0.0709
2060,0.0562,0.1166,0.0896,0.0113,-0.0919
2061,0.1073,0.0202,0.1112,0.0053,0.0157
2062,-0.1076,0.037,-0.0888,0.1096,-0.0795
2063,-0.024,0.0346,0.039,-0.115,-0.2339
2064,0.0287,-0.1418,-0.2671,-0.0289,0.04
2065,0.1516,0.046,-0.0829,-0.0636,-0.0586
2066,0.3239,-0.0896,-0.1521,-0.1337,0.108
2067,-0.0469,-0.0772,-0.112,-0.0357,-0.085
2068,0,0,0,0,0
2069,0.1391,0.0435,0.0997,0.143,0.006
2070,-0.1411,0.0288,-0.3138,-0.1736,0.0071
2071,-0.0839,-0.0763,-0.1791,0.0699,-0.1017
2072,-0.1169,0.3387,-0.1475,-0.182,-0.0868
2073,-0.067,-0.1564,-0.0816,-0.1974,-0.1611
2074,0.1156,0.0043,0.0579,0.0602,-0.1281
2075,-0.0811,-0.0993,0.2386,0.0062,0.1902
2076,-0.0542,0.1759,-0.2025,0.243,-0.0355
2077,-0.1112,0.039,-0.2241,0.0145,0.081
2078,-0.0085,-0.1179,0.2175,0.1923,-0.1886
2079,-0.0154,0.0992,-0.1091,-0.029,0.0667
2080,-0.0688,0.0748,0.1521,-0.1241,0.1098
2081,0.0117,0.0119,0.0518,0.021,0.0625
2082,0,0,0,0,0
2083,0,0,0,0,0
2084,-0.0896,-0.1224,0.1503,-0.0291,0.0412
2085,0.0457,0.0858,0.0231,-0.017,-0.1676
2086,-0.037,0.0799,0.0028,-0.1655,-0.167
2087,0.1105,-0.0744,0.2378,0.0596,-0.0152
2088,-0.0888,-0.0002,-0.0412,0.0414,-0.1285
2089,0.0261,-0.0139,-0.1011,-0.0988,0.1464
2090,0,0,0,0,0
2091,-0.126,-0.0885,-0.0517,-0.159,0.2039
2092,-0.0392,0.1453,-0.0886,0.1312,-0.1028
2093,-0.0623,0.0256,-0.0253,-0.0668,0.1462
2094,-0.1928,0.0122,-0.0373,0.2051,-0.043
2095,-0.1915,-0.1011,-0.0467,-0.0307,0.1422
2096,-0.095,0.0056,-0.0918,0.0143,0.0323
2097,0,0,0,0,0
2098,-0.088,-0.095,-0.0119,0.2046,-0.1651
2099,-0.08,0.0274,0.1214,-0.1345,-0.1938
2100,-0.0155,-0.2199,-0.1649,0.0836,-0.0969
2101,0.2853,-0.222,-0.0428,-0.1425,-0.1631
2102,0.1189,0.1652,0.0571,-0.0128,0.0986
2103,-0.0856,-0.113,0.1751,0.0662,0.0078
2104,-0.0719,-0.0288,-0.0301,0.0793,-0.1709
2105,0.058,-0.1049,-0.1293,-0.1752,0.0603
2106,-0.0319,0.2283,0.0156,0.0992,0.0131
2107,0.161,-0.1116,-0.1302,0.0296,0.0598
2108,-0.1714,0.1208,-0.2544,0.0775,-0.155
2109,-0.1095,0.0158,0.0938,0.0422,-0.2531
2110,-0.0558,0.0525,-0.0829,0.1206,-0.3594
2111,0.084,-0.0211,-0.0251,-0.0647,0.133
2112,-0.0205,0.1224,0.1609,-0.0449,-0.0293
2113,0.0255,-0.0466,0.0674,0.1712,0.3146
2114,-0.1284,-0.0132,0.1106,0.0066,-0.0264
2115,-0.0472,0.1546,0.0341,-0.0139,-0.0359
2116,0.0547,0.0314,0.1402,0.0906,0.1628
2117,-0.0545,-0.021,-0.1172,0.0688,-0.0917
2118,-0.1527,0.0559,0.0925,0.0266,-0.0806
2119,0,0,0,0,0
2120,0.0449,-0.138,-0.2468,0.0294,-0.106
2121,0.1861,0.1058,-0.1173,0.046,-0.066
2122,0.0222,-0.0708,0.0762,0.0437,0.0882
2123,0.0266,-0.1582,-0.0848,0.0156,-0.0606
2124,-0.0499,-0.1995,0.1068,-0.0233,0.0933
2125,-0.0374,-0.0324,-0.0824,0.0821,-0.1759
2126,-0.2386,-0.1392,0.0747,-0.2003,0.0068
2127,0.0594,-0.1029,0.0463,0.1084,-0.2466
2128,-0.106,-0.0866,-0.0846,-0.082,0.1342
2129,0.1302,-0.0439,0.1241,-0.0502,0.025
2130,0.073,0.1651,-0.1917,0.1343,0.1723
2131,0,0,0,0,0
2132,0.0746,0.0747,0.0637,0.0941,0.0952
2133,-0.218,0.172,0.0975,0.0000612,0.267
2134,0.1552,0.0893,-0.1599,-0.1124,-0.0346
2135,-0.1248,-0.0536,-0.1564,0.1328,0.0831
2136,0.032,-0.2086,-0.0569,-0.1282,0.0578
2137,0.1449,0.1198,0.0494,-0.2704,-0.346
2138,0.0008,-0.1817,-0.0219,0.0168,-0.1067
2139,0,0,0,0,0
2140,0.1877,-0.1002,-0.105,0.0274,-0.179
2141,0.0508,-0.0582,0.0633,0.0918,0.1013
2142,0,0,0,0,0
2143,-0.4078,-0.2316,-0.1235,-0.0862,-0.0342
2144,0.0357,0.0475,-0.1132,-0.0483,0.0247
2145,0.058,0.073,0.0486,0.1197,0.1376
2146,0.0397,-0.2319,0.0804,0.0678,0.0539
2147,0.0458,0.0184,0.0063,-0.1092,-0.0301
2148,0.1716,-0.1309,0.152,0.0118,-0.1402
2149,-0.0714,0.0026,0.0419,-0.1261,-0.0742
2150,0,0,0,0,0
2151,-0.0079,0.1227,0.1219,-0.2374,-0.2067
2152,-0.0702,0.0487,-0.0699,-0.0357,0.2514
2153,-0.1286,-0.0009,0.1492,0.056,-0.0579
2154,0.1181,-0.3224,0.0838,-0.0462,-0.1154
2155,0.1444,-0.0683,-0.0991,-0.0359,0.1776
2156,-0.0179,-0.0323,0.06,-0.1075,0.0673
2157,0.2423,-0.0724,-0.0284,0.0998,0.1609
2158,0.2042,0.1066,-0.2605,-0.1757,-0.1202
2159,0.133,-0.0829,-0.0978,-0.0431,0.003
2160,0.0958,0.1911,-0.2259,-0.0059,-0.2235
2161,-0.0186,0.0578,0.0527,-0.0334,-0.0575
2162,0.1602,-0.0636,0.0035,-0.0373,-0.0346
2163,0.0767,-0.1164,-0.1989,-0.1782,0.1077
2164,0.0612,-0.1492,-0.0077,0.0306,0.1031
2165,0,0,0,0,0
2166,-0.1625,0.1496,-0.2069,-0.0223,-0.1175
2167,0.0345,0.0003,-0.008,0.0045,0.0281
2168,-0.234,0.1124,-0.0936,-0.1454,-0.0277
2169,0.124,-0.0874,-0.0476,0.1256,0.0035
2170,0.0798,0.241,-0.3174,0.0481,-0.0294
2171,-0.1107,0.1478,0.0347,-0.0731,0.0318
2172,-0.0572,-0.002,0.1564,-0.0685,-0.1042
2173,0.1697,-0.0181,0.0647,0.0569,-0.1962
2174,-0.1213,-0.1207,0.0483,-0.017,-0.1413
2175,-0.1239,-0.1614,-0.007,-0.0775,0.2102
2176,-0.1087,0.0468,0.0027,-0.1175,0.1272
2177,0.2501,-0.1316,0.2251,-0.1375,0.2309
2178,0.1995,0.0181,0.0652,-0.0028,0.2171
2179,-0.0346,0.1683,-0.1112,0.1184,-0.161
2180,-0.085,0.0627,0.1456,0.064,-0.1329
2181,0.0977,0.1094,0.0625,0.0759,-0.2014
2182,-0.0577,0.3371,-0.0673,0.0223,-0.0945
2183,-0.0804,-0.1171,-0.1148,-0.2092,0.0007
2184,-0.0605,0.0155,-0.1535,0.2011,-0.0324
2185,-0.0718,0.0624,0.2592,-0.0244,-0.0851
2186,-0.2403,0.0875,-0.1983,-0.1404,0.1305
2187,-0.0271,-0.2579,0.0835,-0.0743,0.2434
2188,0.0147,0.142,0.2299,0.0734,0.0459
2189,0.0332,0.0515,-0.0706,-0.0156,-0.1396
2190,-0.1859,-0.0345,0.1129,-0.1288,-0.1347
2191,-0.1653,-0.0479,0.1034,0.0412,0.0208
2192,0,0,0,0,0
2193,0.0851,-0.2048,0.2659,-0.1621,-0.0647
2194,0.0004,-0.035,-0.082,-0.1291,-0.099
2195,0,0,0,0,0
2196,0.156,0.1254,-0.1551,-0.0014,-0.1569
2197,0.0847,0.0924,0.0558,-0.0107,0.2181
2198,-0.0255,-0.2041,-0.0745,-0.0543,0.1533
2199,0.1887,-0.1557,-0.1354,0.1166,-0.0491
2200,-0.1935,-0.0021,-0.0245,0.0937,-0.0974
2201,0.0534,0.076,0.2041,-0.087,0.0872
2202,0,0,0,0,0
2203,-0.124,0.1977,0.0341,0.0853,0.1985
2204,0.0417,0.0872,-0.2232,0.0559,-0.0364
2205,-0.312,-0.076,-0.1171,-0.1071,-0.2541
2206,0.1876,-0.1827,0.0583,-0.3142,0.0185
2207,-0.1154,-0.0704,-0.0705,-0.1201,-0.1753
2208,0.0014,0.0664,-0.2301,-0.1244,-0.0869
2209,0.1106,-0.045,-0.2011,-0.0634,-0.0762
2210,-0.0298,0.0699,0.0781,0.1561,-0.19
2211,0,0,0,0,0
2212,0,0,0,0,0
2213,0,0,0,0,0
2214,0.0196,0.0823,0.0472,0.0389,0.1149
2215,-0.2381,0.0133,-0.1534,-0.1364,-0.1901
2216,0,0,0,0,0
2217,-0.1346,-0.0638,0.2372,-0.1734,-0.2958
2218,0,0,0,0,0
2219,0.1134,0.0488,0.1234,-0.1253,0.1067
2220,0,0,0,0,0
2221,0,0,0,0,0
2222,-0.2313,0.1283,0.0326,-0.11,0.0085
2223,-0.2168,0.1554,0.144,0.0311,-0.1559
2224,0.0448,-0.0536,-0.0737,-0.0426,-0.1235
2225,-0.1356,0.0539,0.0598,-0.0215,-0.1255
2226,0.1191,0.1322,0.1908,-0.0387,-0.0194
2227,-0.107,0.0483,0.0521,-0.0345,-0.1625
2228,0.1129,0.0252,-0.1834,0.0806,-0.0025
2229,0,0,0,0,0
2230,0.0345,-0.284,0.2069,0.1677,0.0356
2231,0.1112,0.145,-0.052,0.1154,0.0876
2232,0.0717,0.0891,-0.0014,0.1347,0.068
2233,0.118,0.0886,0.044,0.059,0.0766
2234,-0.0756,-0.0276,-0.1983,0.1984,0.1024
2235,0.1429,-0.0551,0.1993,0.1089,-0.0688
2236,0.1501,-0.0641,0.012,-0.2333,0.1168
2237,0.2142,-0.0267,0.0733,-0.0275,-0.0426
2238,0.1182,-0.0106,-0.0877,0.0078,-0.0413
2239,0.0202,-0.0044,0.0516,0.0287,0.1645
2240,0.0709,0.132,-0.1892,0.1423,0.1188
2241,-0.0903,0.0696,0.1333,-0.0808,-0.0518
2242,0.1908,-0.0022,-0.1806,-0.0185,-0.001
2243,-0.0301,-0.0443,-0.2704,-0.0986,-0.12
2244,0.0617,0.0671,0.029,-0.002,0.0691
2245,-0.1301,0.0468,-0.0907,0.0688,-0.2101
2246,0.1909,0.1545,0.0392,-0.0553,0.3041
2247,-0.208,-0.0114,0.1617,0.0206,0.0242
2248,0,0,0,0,0
2249,0.2264,0.0894,0.0194,0.0539,0.2095
2250,0.0756,-0.211,-0.0377,-0.1893,0.0603
2251,-0.0425,-0.1367,-0.0143,-0.1179,0.2036
2252,0,0,0,0,0
2253,-0.122,0.0000852,0.0387,-0.172,-0.0143
2254,0.0743,-0.1944,0.0495,0.1213,-0.0485
2255,0.126,-0.0337,0.01,0.0387,-0.0925
2256,0.1997,0.0846,-0.2256,-0.0337,-0.0126
2257,-0.0505,-0.1607,0.1064,0.0215,-0.1303
2258,-0.1355,0.2018,-0.0174,0.2006,0.1869
2259,0.0013,-0.022,0.0939,0.0375,-0.061
2260,-0.0845,-0.0429,0.0747,0.1634,0.0674
2261,-0.1647,0.119,0.002,0.0508,-0.1645
2262,0.1514,-0.0619,0.0614,-0.042,-0.049
2263,0.109,-0.138,-0.1104,-0.1044,0.1549
2264,0.196,0.1357,0.0497,-0.0871,0.0457
2265,-0.0735,0.006,0.1627,-0.0061,0.2203
2266,0.1133,-0.069,0.0656,-0.0196,-0.0162
2267,0.0402,-0.1793,0.067,-0.0834,0.0049
2268,0.1415,0.1921,-0.0011,-0.0449,-0.0128
2269,-0.2983,-0.2084,0.1593,-0.2455,-0.1538
2270,0,0,0,0,0
2271,0,0,0,0,0
2272,0.2088,0.1211,0.0069,-0.1247,0.0327
2273,0.0822,-0.2788,0.2093,-0.0054,-0.1371
2274,-0.1099,-0.0765,-0.1763,0.1397,0.1578
2275,-0.0157,-0.03,-0.2553,-0.1122,-0.0133
2276,0.024,-0.0738,-0.0463,0.1383,0.1163
2277,0,0,0,0,0
2278,-0.057,-0.0937,-0.1507,0.1978,0.1512
2279,-0.1139,-0.31,0.1041,-0.1775,0.067
2280,-0.1892,0.0012,0.0689,-0.0122,0.1254
2281,-0.1469,0.0231,0.0523,-0.0438,0.0404
2282,0,0,0,0,0
2283,-0.111,-0.0652,0.1192,-0.108,0.0533
2284,-0.0319,0.0799,-0.0696,0.1154,-0.1185
2285,0.0491,0.0307,-0.0057,0.054,-0.0133
2286,0,0,0,0,0
2287,-0.2463,-0.0167,0.0472,-0.1035,-0.2469
2288,0.0846,0.0631,0.139,-0.0609,0.1583
2289,0.0201,0.1558,0.1949,0.0483,-0.0462
2290,-0.1554,-0.1266,-0.2596,0.0458,0.1602
2291,0.2076,0.2326,0.1922,-0.1711,-0.1963
2292,0.1712,0.1608,0.0259,-0.1196,-0.1402
2293,-0.0132,0.168,0.123,0.1155,0.0734
2294,-0.0314,0.2782,-0.2179,-0.1325,-0.1238
2295,0.0333,-0.011,0.024,-0.0461,-0.1807
2296,0.0412,-0.142,-0.0000326,-0.0585,-0.207
2297,-0.2043,-0.3859,-0.1,-0.1088,0.2278
2298,-0.0048,0.1395,-0.0048,0.2233,0.1627
2299,0.1074,-0.0376,-0.0364,0.0073,0.1893
2300,0.2123,-0.1207,0.0754,-0.133,-0.0785
2301,0,0,0,0,0
2302,-0.1239,0.1352,0.1189,-0.1322,-0.0525
2303,0.0908,-0.106,0.1386,0.1846,-0.0742
2304,0.0175,0.0131,0.1633,-0.1733,0.1238
2305,-0.0385,-0.1725,0.1017,-0.1671,0.2389
2306,-0.3123,-0.079,0.0006,-0.0039,-0.0878
2307,-0.0799,0.0344,-0.1892,0.1068,0.1513
2308,-0.0667,-0.013,0.1852,-0.2016,-0.1827
2309,0.0814,0.0816,-0.1658,0.1761,0.1808
2310,0,0,0,0,0
2311,-0.0622,0.0733,0.0191,0.1138,-0.1712
2312,-0.0807,-0.1565,0.0571,0.044,-0.0361
2313,-0.1117,0.0606,-0.0398,-0.0141,0.1035
